category,subcategory,current_price,raw_price,discount,likes_count,is_new,brand,variation_0_color,variation_1_color,id,model
shoes,Derbies & Mocassins,35.39,65.72,46,580,False,Unknown,Yellow,Blue,1648058,SKUE55431
shoes,Mocassins,44.61,82.19,46,2396,False,Unknown,Bleu,Noir,1337472,SKUA16608
shoes,Claquettes & Tongs,10.99,22.0,50,40,False,Unknown,Purple,Black,1648960,SKU886249
shoes,Derbies & Mocassins,39.99,87.76,54,7454,False,Socofy,Jaune,vert,1224942,SKU813163
shoes,Bottes & Chaussures montantes,55.11,118.72,54,1768,False,Unknown,Black,Brown,1556532,SKUD29191
shoes,Slipper,14.27,30.0,52,119,False,Unknown,Black,Green,1681494,SKUE89568
shoes,Bottes & Chaussures montantes,47.3,99.98,53,2508,False, Menico,Noir,Jaune,1352505,SKUA39381
shoes,Sandales,23.3,51.78,55,21,False,Unknown,Yellow,Brown,1671925,SKUE99000
shoes,Baskets,35.71,79.5,55,31,False,Unknown,Grey,White,1714397,SKUF76003
shoes,Derbies & Mocassins,27.99,59.99,53,624,False,Unknown,Noir,marron,1495066,SKUC43914
shoes,Chaussons,19.3,47.98,60,130,False,Unknown,Noir,Bleu,1417951,SKUB17374
shoes,Baskets,32.29,82.44,61,2133,False,Unknown,Bleu,Noir,1344000,SKUA26031
shoes,Chaussures de sport,23.99,55.98,57,202,False,Unknown,Yellow,Black,1664311,SKUE96055
shoes,Escarpins,49.99,129.41,61,1409,False,Socofy,Bleu,Unknown,1427031,SKUB08039
shoes,Derbies & Mocassins,45.42,79.85,43,661,False,Lostisy,Yellow,Gray,1544048,SKUD16663
shoes,Bottes & Bottines,68.43,117.32,42,223,False,Unknown,Black,Brown,1608431,SKUE08818
shoes,Bottes & Chaussures montantes,50.21,101.95,51,546,False,Unknown,Black,Beige,1559447,SKUD29669
shoes,Chaussures de sport,27.72,52.0,47,215,False,Unknown,Green,Black,1654668,SKUE61046
shoes,Mocassins,60.36,85.67,30,157,False,Unknown,rouge,Noir,1464255,SKUB97748
shoes,Derbies & Mocassins,36.99,83.74,56,1862,False,Lostisy,Purple,Gray,1556749,SKUD37174
shoes,Bottes & Chaussures montantes,51.7,107.98,52,748,False,Unknown,Black,Khaki,1590324,SKUD86432
shoes,Derbies & Mocassins,22.99,63.64,64,294,False,Unknown,White,Purple,1648826,SKUE55474
shoes,Baskets,31.49,61.94,49,207,False,Unknown,Bleu,gris,1439491,SKUB56482
shoes,Bottes & Chaussures montantes,34.62,108.0,68,13,False, Menico,Black,Red,1714319,SKUF69753
shoes,Claquettes & Tongs,48.37,79.01,39,83,False,Unknown,Yellow,Red,1656281,SKUE75302
shoes,Escarpins,26.46,59.99,56,45,False,Unknown,Black,Pink,1694288,SKUE79079
shoes,Sandals,19.99,40.0,50,113,False,Unknown,Green,Black,1676716,SKUE80920
shoes,Escarpins,46.0,66.58,31,1110,False,Unknown,blanc,Jaune,1327321,SKU981474
shoes,Sandals,26.08,57.98,55,167,False,Unknown,Black,Brown,1670723,SKUE72493
shoes,Sandales & Mules,24.99,54.99,55,26,False,Unknown,Rose,Violet,1707313,SKUF42108
shoes,Flat & Loafers,22.88,45.0,49,103,False,Unknown,Beige,Orange,1679984,SKUF11678
shoes,Bottes & Bottines,9.99,34.18,71,221,False,Unknown,Black,Red,1563441,SKUD44925
shoes,Mocassins,66.66,111.98,41,260,False,Unknown,Khaki,Grey,1540214,SKUC99151
shoes,Sandales,44.43,98.73,55,23,False,Unknown,Black,Brown,1684163,SKUF13705
shoes,Bottes & Chaussures montantes,51.68,117.39,56,225,False,Unknown,Black,Khaki,1570431,SKUD46884
shoes,Chaussures de ville,25.9,86.35,70,8,False,Unknown,Black,Brown,1706515,SKUF56284
shoes,Baskets,36.74,72.85,50,51,False,Unknown,Black,Red,1652388,SKUE75309
shoes,Bottes & Chaussures montantes,59.98,137.72,56,441,False,Unknown,Black,Brown,1586893,SKUD75640
shoes,Bottes & Bottines,49.99,160.59,69,1752,False,Unknown,Wine Red,Unknown,1561042,SKUD26099
shoes,Flat & Loafers,22.62,54.23,58,88,False,Unknown,Black,Brown,1673446,SKUF11013
shoes,Chaussures de ville,39.67,82.34,52,775,False,Unknown,gris,Bleu clair,1344009,SKUA26083
shoes,Chaussures de ville,82.14,169.39,52,81,False,Unknown,Noir,marron,1514918,SKUC69135
shoes,Baskets,28.04,73.32,62,33,False,Unknown,Black,Black1,1667976,SKUE91806
shoes,Slipper,11.1,21.2,48,34,False,Unknown,Yellow,Red,1706538,SKUF57517
shoes,Baskets,27.07,71.5,62,26,False,Unknown,Grey,Green,1707412,SKUF60961
shoes,Baskets,50.63,112.51,55,54,False,Unknown,Purple,Black1,1598305,SKUD81373
shoes,Flat & Loafers,22.46,46.0,51,138,False,Unknown,Green,Silver,1691236,SKUF30127
shoes,Bottes & Bottines,43.65,78.91,45,258,False,Unknown,Black,Red,1605694,SKUD85350
shoes,Mocassins,30.96,64.42,52,90,False,Unknown,rouge,Noir,1438334,SKUB52561
shoes,Chaussures de ville,34.42,80.81,57,39,False,Unknown,Black,Brown,1665502,SKUE92040
shoes,Chaussures de ville,53.8,111.98,52,87,False,Unknown,Black,Brown,1553049,SKUD22688
shoes,Chaussures de ville,51.12,98.13,48,513,False,Unknown,Noir,Jaune,1240130,SKU842271
shoes,Sandales & Mules,50.14,100.79,50,140,False,Unknown,Blue,Orange,1651794,SKUE74371
shoes,Sneakers & Baskets,28.67,56.34,49,61,False,Unknown,Black,Grey,1682829,SKUF23099
shoes,Sandales & Mules,29.99,69.58,57,92,False,Unknown,White,Black,1677428,SKUF05999
shoes,Derbies & Mocassins,10.99,21.99,50,797,False,Unknown,Brown,Red,1528064,SKUC85466
shoes,Escarpins,55.44,89.63,38,1755,False,Unknown,rouge,vert,1479721,SKUC09064
shoes,Sandales,36.23,72.72,50,37,False,Unknown,marron,kaki,1044511,SKU383857
shoes,Sandals,22.99,46.0,50,115,False,Unknown,#01,Brown,1676709,SKUE87135
shoes,Bottes & Bottines,69.99,187.7,63,487,False,Socofy,Blue,Unknown,1582140,SKUD50262
shoes,Derbies & Mocassins,29.99,56.99,47,41,False,Unknown,Black,Pink,1661501,SKUE91036
shoes,Bottes & Bottines,19.68,45.1,56,132,False,Unknown,White,Black,1656097,SKUE84426
shoes,Derbies & Mocassins,24.99,58.99,58,344,False,Unknown,Green,Blue,1566273,SKUD53565
shoes,Baskets,23.47,70.42,67,30,False,Unknown,White,Black,1710264,SKUF56243
shoes,Mocassins,34.75,77.22,55,32,False,Unknown,Brown,Coffee,1690189,SKU931684
shoes,Baskets,28.34,56.74,50,458,False,Unknown,Bleu,blanc,1448187,SKUB60519
shoes,Baskets,27.29,54.55,50,302,False,Unknown,Black,Coffee,1585105,SKUD59534
shoes,Chaussures de sport,20.97,40.94,49,63,False,Unknown,Yellow,Green,1692035,SKUF30129
shoes,Escarpins,60.79,165.48,63,423,False,Unknown,chameau,Unknown,1654462,SKUE77746
shoes,Escarpins,103.99,148.74,30,616,False,Socofy,Yellow,Blue,1646631,SKUE59117
shoes,Sandales & Mules,26.71,56.98,53,65,False,Unknown,vert,Bleu,1693768,SKUF23308
shoes,Derbies & Mocassins,29.99,88.24,66,1299,False,Socofy,Jaune,rouge,1226470,SKU813141
shoes,Mocassins,49.99,108.78,54,26,False,Unknown,Black,Brown,1686679,SKUF13661
shoes,Sandales & Mules,35.99,71.32,50,50,False,Unknown,rouge,Bleu,1708268,SKUF55689
shoes,Sandales,50.77,112.72,55,37,False,Unknown,Black,Khaki,1655730,SKUE79360
shoes,Sneakers & Baskets,17.75,35.4,50,81,False,Unknown,Rose,Gris,1700134,SKUF40034
shoes,Mocassins,66.66,111.98,41,181,False,Unknown,Black,Brown,1590594,SKUD86416
shoes,Sandales & Mules,29.99,59.99,50,252,False,Unknown,Blue,Brown,1642776,SKUE60339
shoes,Bottes & Bottines,39.99,79.99,50,534,False,Unknown,Black,Beige,1604384,SKUD98016
shoes,Bottes & Bottines,48.37,84.53,43,1173,False,Unknown,Red,Black,1567273,SKUD54379
shoes,Sandales & Mules,65.99,124.48,47,227,False,Socofy,Purple,Unknown,1666365,SKUE93823
shoes,Mocassins,39.29,82.2,52,99,False, Menico,Black,Brown,1641054,SKUE45495
shoes,Sandales & Mules,39.99,118.25,66,152,False,Socofy,Noir,Unknown,1658616,SKUE80512
shoes,Mocassins,43.77,87.54,50,36,False,Unknown,Grey,Beige,1685164,SKUF27464
shoes,Derbies & Mocassins,23.99,46.85,49,60,False,Lostisy,Noir,vert,1694765,SKUF22345
shoes,Sandales & Mules,32.14,65.33,51,285,False,Lostisy,Black,Green,1663807,SKUE95934
shoes,Sandales & Mules,29.68,59.3,50,1742,False,Unknown,rouge,Marine,1432219,SKUB22100
shoes,Mocassins,42.11,107.98,61,138,False, Menico,Black,Brown,1626825,SKUE29190
shoes,Derbies & Mocassins,29.99,59.99,50,212,False,Unknown,Blue,Grey,1687310,SKUE86021
shoes,Sandales & Mules,22.99,69.45,67,562,False,Unknown,White,Black,1523861,SKUC51002
shoes,Mocassins,43.55,102.46,58,24,False,Unknown,Noir,café,1698041,SKUF51687
shoes,Derbies & Mocassins,23.99,58.47,59,2329,False,Unknown,Noir,Jaune,1247282,SKU853394
shoes,Bottes & Bottines,27.99,55.99,50,39,False,Unknown,Red,Black,1710173,SKUF71520
shoes,Derbies & Mocassins,49.99,119.99,58,83,False,Unknown,Green,Unknown,1682912,SKUF02545
shoes,Baskets,41.38,82.76,50,62,False, Menico,Black,Blue,1687619,SKUF03301
shoes,Sandales,48.89,113.28,57,66,False,Unknown,Black,Blue,1651614,SKUE71049
shoes,Plateforme,25.99,50.9,49,35,False,Unknown,Brown,Blue,1714507,SKUF78435
shoes,Derbies & Mocassins,14.99,54.95,73,21547,False,Unknown,rouge,Noir,1107438,SKU532490
shoes,Chaussons,45.52,91.04,50,51,False,Unknown,White,Black,1685088,SKUF27446
shoes,Mocassins,42.99,107.48,60,76,False,Unknown,Blue,Black,1671928,SKUF07601
shoes,Claquettes & Tongs,35.39,57.9,39,271,False,Lostisy,Brown,Khaki,1663808,SKUE95941
shoes,Derbies & Mocassins,14.99,44.99,67,1499,False,Unknown,Orange,Red,1526818,SKUC74487
shoes,Mocassins,66.66,104.66,36,55,False,Unknown,Gray,Khaki,1656734,SKUE78881
shoes,Derbies & Mocassins,59.99,146.49,59,966,False,Socofy,Orange,Unknown,1547683,SKUD18764
shoes,Derbies & Mocassins,17.99,60.49,70,10261,False,Unknown,vert,marron,1076208,SKU465818
shoes,Derbies & Mocassins,59.99,165.35,64,281,False,Socofy,Coffee,Green,1620414,SKUE28597
shoes,Bottes & Chaussures montantes,46.43,98.73,53,35,False,Unknown,Brown,Black,1703269,SKUF56139
shoes,Sandales & Mules,70.19,119.44,41,420,False,Socofy,Violet,Bleu,1653395,SKUE76121
shoes,Derbies & Mocassins,85.79,119.17,28,2388,False,Socofy,marron,Unknown,1419206,SKUB09626
shoes,Derbies & Mocassins,9.99,32.54,69,105,False,Unknown,Brown,Blue,1671136,SKUE82816
shoes,Sandales & Mules,33.52,63.52,47,417,False,Lostisy,Blue,camel,1658640,SKUE82181
shoes,Sandales & Mules,45.99,152.04,70,2082,False,Socofy,Violet,Unknown,1283345,SKU901187
shoes,Mocassins,52.45,111.59,53,27,False,Unknown,Black,Brown,1677117,SKUF13663
shoes,Sandales & Mules,21.63,42.63,49,75,False,Unknown,Jaune,marron,1701962,SKUF45650
shoes,Sandales & Mules,59.99,139.64,57,1843,False,Socofy,Bleu foncé,Unknown,1328268,SKU996703
shoes,Mocassins,47.75,129.98,63,95,False,Unknown,Black,Khaki,1653558,SKUE71052
shoes,Sneakers & Baskets,18.61,37.22,50,74,False,Unknown,Noir,rouge,1700060,SKUF39998
shoes,Bottes & Bottines,28.99,59.99,52,1314,False,Unknown,Black,Brown,1572378,SKUD57005
shoes,Sandales & Mules,19.99,40.0,50,172,False,Unknown,Yellow,Red,1689971,SKUE81921
shoes,Mocassins,26.75,58.0,54,8,True,Unknown,Black,Blue,1717489,SKUF77104
shoes,Sneakers & Baskets,17.99,35.17,49,72,False,Unknown,rouge,Noir,1687603,SKUF33256
shoes,Derbies & Mocassins,29.99,88.45,66,2536,False,Socofy,Noir,Bleu,1247430,SKU857094
shoes,Derbies & Mocassins,65.99,167.47,61,217,False,Socofy,Black,Red,1642976,SKUE59022
shoes,Sandales,54.06,106.65,49,84,False,Unknown,Black,Brown,1656060,SKUE77791
shoes,Bottes & Chaussures montantes,44.73,89.46,50,25,False, Menico,Brown,Black,1714969,SKUF69468
shoes,Sandales & Mules,28.96,57.92,50,138,False,Unknown,Rose,marron,1668174,SKUE82093
shoes,Derbies & Mocassins,12.99,30.68,58,8159,False,Unknown,Noir,Beige,1126349,SKU573992
shoes,Bottes & Bottines,73.15,106.27,31,930,False,Unknown,marron,Unknown,1389645,SKUA83218
shoes,Sandales & Mules,40.11,84.87,53,1342,False,Lostisy,Green,Dark Green,1530910,SKUC95358
shoes,Baskets,52.87,112.24,53,200,False,Unknown,Black,Red,1619113,SKUD81506
shoes,Bottes & Chaussures montantes,36.99,132.51,72,280,False, Menico,Red,Yellow,1611174,SKUD81821
shoes,Sandales & Mules,33.64,66.28,49,74,False,Unknown,Pink,Unknown,1683140,SKUF04981
shoes,Sandales & Mules,9.99,19.99,50,83,False,Unknown,Black,Brown,1674850,SKUE97734
shoes,Sandales & Mules,40.37,94.65,57,544,False,Unknown,Bleu foncé,marron,1458995,SKUB86035
shoes,Claquettes & Tongs,8.99,17.98,50,36,False,Unknown,Gold,Black,1674854,SKUF05336
shoes,Baskets,31.25,73.98,58,28,False,Unknown,Black,Blue,1669645,SKUE91823
shoes,Sneakers & Baskets,48.96,84.36,42,12096,False,Unknown,Marine,Noir,1214000,SKU790912
shoes,Sandales,51.79,115.0,55,30,False,Unknown,Khaki,Brown,1688191,SKUF07651
shoes,Sandales & Mules,38.34,77.69,51,231,False,Unknown,Black,Brown,1645438,SKUE57493
shoes,Bottes & Bottines,48.37,84.53,43,235,False,Unknown,Khaki,camel,1615410,SKUE19890
shoes,Baskets,35.69,77.62,54,169,False,Unknown,Noir rouge,Beige,1649552,SKUE69233
shoes,Baskets,36.74,72.2,49,1620,False,Unknown,Bleu,gris,1389266,SKUA85595
shoes,Bottes & Bottines,49.55,86.57,43,428,False,Unknown,Black,Red,1564109,SKUD49507
shoes,Sandals,24.99,49.37,49,198,False,Unknown,Black,Blue,1656298,SKUE75898
shoes,Baskets,45.65,97.12,53,50,False,Unknown,Black,Grey,1685184,SKUF24867
shoes,Bottes & Chaussures montantes,53.8,136.55,61,124,False,Unknown,Black,Unknown,1582425,SKUD59547
shoes,Baskets,36.64,73.28,50,34,False, Menico,Black,Blue,1686825,SKUE68358
shoes,Sneakers & Baskets,12.99,25.99,50,75,False,Unknown,Black,Purple,1641690,SKUE52759
shoes,Sandales & Mules,101.39,156.02,35,1106,False,Socofy,Bleu,Unknown,1471781,SKUB33683
shoes,Slipper,24.21,47.42,49,19,False,Unknown,Black,Beige,1705845,SKUF53412
shoes,Derbies & Mocassins,23.99,69.99,66,144,False,Unknown,Black,Serpentine,1657381,SKUE81884
shoes,Bottes & Chaussures montantes,45.35,98.5,54,12,False, Menico,Brown,Green,1714169,SKUF64538
shoes,Derbies & Mocassins,24.99,74.54,67,1101,False,Unknown,Beige,Rose,1458364,SKUB79248
shoes,Derbies & Mocassins,32.16,64.88,50,191,False,Unknown,Blue,Black,1669843,SKUF04078
shoes,Bottes & Chaussures montantes,44.4,92.12,52,352,False,Unknown,Noir,gris,1367800,SKUA46963
shoes,Sandales,21.56,51.99,59,36,False,Unknown,Bleu,Armée,1454182,SKUB77365
shoes,Chaussures de ville,47.48,99.98,53,96,False, Menico,Black,Brown,1622452,SKUE27630
shoes,Baskets,41.55,90.35,54,41,False,Unknown,Black,Beige,1687507,SKUF27426
shoes,Chaussures de ville,59.09,135.52,56,103,False,Unknown,Black,Unknown,1629355,SKUE40168
shoes,Mocassins,38.39,74.51,49,1132,False,Unknown,Bleu,Noir,1074718,SKU462099
shoes,Sandales & Mules,84.49,117.01,28,1174,False,Unknown,vert,Unknown,1507364,SKUC62237
shoes,Derbies & Mocassins,45.42,78.62,42,739,False,Unknown,Noir,gris,1353366,SKUA22226
shoes,Sandals,25.99,52.0,50,69,False,Unknown,White,Yellow,1686655,SKUF06783
shoes,Sandales & Mules,40.7,78.74,48,73,False,Unknown,Black,Beige,1644140,SKUE57438
shoes,Bottes & Bottines,115.69,165.38,30,1733,False,Socofy,Orange,Unknown,1537052,SKUC97327
shoes,Sneakers & Baskets,21.79,48.41,55,96,False,Unknown,Black,Purple,1668184,SKUE96060
shoes,Bottes & Chaussures montantes,26.13,65.2,60,5715,False,Unknown,café,Noir,1099509,SKU510746
shoes,Bottes & Chaussures montantes,60.12,134.77,55,134,False,Unknown,Black,Beige,1571958,SKUD56786
shoes,Sandales & Mules,33.62,66.68,50,227,False,Unknown,Black,Red,1638398,SKUE51676
shoes,Derbies & Mocassins,73.74,121.5,39,12005,False,Socofy,Bleu,vert,1137908,SKU597034
shoes,Bottes & Chaussures montantes,19.75,39.5,50,33,False,Unknown,Black,Dark Gray,1683778,SKUF14643
shoes,Baskets,26.77,59.48,55,14,False,Unknown,Black,Grey,1715838,SKUF76005
shoes,Baskets,38.1,84.67,55,54,False,Unknown,White,Yellow,1685698,SKUF21462
shoes,Derbies & Mocassins,24.99,75.78,67,227,False,Unknown,Red,Khaki,1596955,SKUD87579
shoes,Bottes & Bottines,42.47,88.4,52,2076,False,Unknown,vert,Noir,1366481,SKUA37395
shoes,Bottes & Bottines,53.99,99.99,46,193,False,Unknown,Yellow,Green,1569314,SKUD44927
shoes,Sandales & Mules,32.99,65.99,50,1608,False,Unknown,Noir,Marron 1,1469008,SKUC07889
shoes,Chaussures de sport,28.01,55.02,49,60,False,Unknown,White,Green,1705982,SKUF53424
shoes,Bottes & Bottines,59.99,204.63,71,925,False,Socofy,Black,Blue,1537058,SKUC97230
shoes,Chaussons,15.33,34.07,55,35,False,Unknown,White,Brown,1669227,SKUE92048
shoes,Sneakers & Baskets,29.99,59.99,50,16,False,Unknown,Black,Grey,1702343,SKUF45309
shoes,Baskets,128.79,282.2,54,93,False,XIAOMI,Grey,Red,1553031,SKUD30333
shoes,Bottes & Chaussures montantes,31.27,68.59,54,217,False,Unknown,Noir,marron,1374708,SKUA67064
shoes,Chaussons,38.18,81.98,53,137,False,Unknown,Noir,Jaune marron,1456705,SKUB78437
shoes,Bottes & Bottines,59.99,184.11,67,4075,False,Socofy,gris,Unknown,1345635,SKUA04794
shoes,Pumps,17.23,50.01,66,198,False,Unknown,Black,Beige,1676712,SKUE87137
shoes,Claquettes & Tongs,24.77,42.01,41,129,False,Unknown,Yellow,Blue,1658787,SKUE82805
shoes,Derbies & Mocassins,54.86,96.06,43,495,False,Unknown,White,Red,1543457,SKUD17116
shoes,Bottes & Chaussures montantes,61.33,123.5,50,857,False,Unknown,kaki,Noir,1352516,SKUA39377
shoes,Derbies & Mocassins,16.99,39.99,58,1846,False,Unknown,rouge,Noir,1496752,SKUC27450
shoes,Claquettes & Tongs,14.99,28.99,48,6883,False,Unknown,blanc,rouge,1064160,SKU434946
shoes,Chaussons,27.04,68.88,61,36,False,Unknown,White,Black,1668925,SKUF00876
shoes,Sandales,11.93,45.97,74,175,False,Unknown,Noir,Bleu,1433098,SKUB42057
shoes,Pumps,25.35,54.1,53,242,False,Unknown,Black,Red,1668200,SKUE80924
shoes,Chaussures de sport,22.88,45.0,49,65,False,Unknown,White,Black,1691278,SKUF30133
shoes,Bottes & Bottines,46.01,80.46,43,766,False,Unknown,Brown,Black,1564108,SKUD49573
shoes,Chaussons,32.03,75.15,57,24,False,Unknown,Black,white1,1672783,SKUF07645
shoes,Bottes & Chaussures montantes,44.51,90.37,51,284,False,Unknown,Noir,blanc,1344836,SKUA28960
shoes,Baskets,59.84,119.22,50,176,False,Unknown,blanc,Unknown,1522004,SKUC78997
shoes,Bottes & Bottines,56.63,97.55,42,692,False,Unknown,Brown,Black,1564106,SKUD49582
shoes,Sandals,28.99,57.53,50,206,False,Unknown,Black,Brown,1674165,SKUE82701
shoes,Escarpins,59.99,156.93,62,1884,False,Socofy,Red,camel,1544371,SKUD07160
shoes,Sandales,19.43,53.06,63,42,False,Unknown,White,Black,1656594,SKUE71974
shoes,Mocassins,69.81,121.4,43,473,False,Unknown,Black,Unknown,1601083,SKUD86470
shoes,Escarpins,60.79,171.8,65,573,False,Socofy,Red,Coffee,1619462,SKUE29060
shoes,Sandales & Mules,33.62,62.77,46,1143,False,Unknown,Noir,Jaune,1443790,SKUB62016
shoes,Bottes & Bottines,39.99,168.15,76,1502,False,Socofy,rouge,Unknown,1397737,SKUA96546
shoes,Sandales & Mules,34.47,66.71,48,188,False,Unknown,Green,Black,1665222,SKUE93513
shoes,Chaussures de ville,20.51,70.58,71,527,False,Unknown,Noir,marron,1326001,SKU997503
shoes,Baskets,31.44,73.62,57,28,False,Unknown,Black,Gray,1655282,SKUE71933
shoes,Bottes & Bottines,59.99,179.66,67,462,False,Socofy,Blue,Unknown,1576528,SKUD31973
shoes,Mocassins,39.36,82.2,52,189,False,Unknown,Noir,blanc,1438042,SKUB52839
shoes,Chaussons,19.79,48.95,60,61,False,Unknown,Black,White,1663937,SKUE92047
shoes,Bottes & Bottines,39.97,75.86,47,188,False,Unknown,Pink,Green,1632370,SKUD74320
shoes,Bottes & Bottines,44.83,80.94,45,618,False,Unknown,Black,Brown,1561846,SKUD46873
shoes,Chaussures de sport,30.43,66.01,54,179,False,Unknown,white1,white2,1652638,SKUE62342
shoes,Bottes & Bottines,49.99,189.87,74,427,False,Socofy,Red,Unknown,1582776,SKUD50253
shoes,Mocassins,24.01,48.02,50,15,False,Unknown,Blue,Black,1701982,SKUF56053
shoes,Baskets,28.75,58.5,51,9,False,Unknown,Black1,Black 2,1702666,SKUF56031
shoes,Sandales,36.77,76.9,52,277,False,Unknown,Bleu,Noir,1277163,SKU921531
shoes,Chaussures de ville,51.23,113.84,55,43,False,Unknown,Yellow,Blue,1567965,SKUD38571
shoes,Mocassins,20.49,40.97,50,15,False,Unknown,Grey,Black,1714978,SKUF55588
shoes,Derbies & Mocassins,25.99,31.99,19,44,False,Unknown,Black,Pink,1697168,SKUF45664
shoes,Baskets,35.69,77.96,54,72,False,Unknown,Black,White,1656603,SKUE68719
shoes,Bottes & Chaussures montantes,58.22,119.98,52,163,False,Unknown,Brown,Khaki,1591103,SKUD86516
shoes,Claquettes & Tongs,29.49,46.38,36,120,False,Unknown,Red,White,1656285,SKUE75299
shoes,Sandales & Mules,12.99,25.98,50,84,False,Unknown,Black,Brown,1674851,SKUF08772
shoes,Derbies & Mocassins,41.08,68.36,40,1003,False,Unknown,blanc,rouge,1302633,SKU962387
shoes,Baskets,29.39,65.17,55,31,False,Unknown,Blue,Black,1664765,SKUE91977
shoes,Sandales & Mules,18.99,79.99,76,17,False,Unknown,Noir,vert,1704302,SKUF51826
shoes,Sandales & Mules,34.8,70.62,51,166,False,Lostisy,camel,Blue,1651803,SKUE43235
shoes,Bottes & Chaussures montantes,59.77,121.99,51,522,False,Unknown,Noir,marron,1357438,SKUA45462
shoes,Sandales & Mules,25.03,62.65,60,73,False,Lostisy,Pink,Green,1663811,SKUE84659
shoes,Escarpins,49.99,154.07,68,1362,False,Socofy,marron,Unknown,1419291,SKUB08014
shoes,Bottes & Bottines,60.57,100.53,40,309,False,Unknown,Noir,marron,1384562,SKUA75782
shoes,Claquettes & Tongs,26.99,57.14,53,166,False,Unknown,Red,Green,1660659,SKUE88600
shoes,Bottes & Chaussures montantes,36.03,113.44,68,522,False,Unknown,Noir,marron,1385002,SKUA77102
shoes,Slipper,33.21,50.82,35,89,False,Unknown,Black,Yellow,1662569,SKUE82607
shoes,Claquettes & Tongs,24.83,48.66,49,17,False,Lostisy,Orange,Blue,1711229,SKUF27154
shoes,Chaussures de ville,31.68,71.98,56,86,False,Unknown,White,Black,1546280,SKUC78947
shoes,Bottes & Chaussures montantes,77.19,144.42,47,599,False,Unknown,Noir,Unknown,1185095,SKU184680
shoes,Sandales,46.85,104.0,55,23,False,Unknown,Red,Green,1685483,SKUF29482
shoes,Bottes & Bottines,103.99,201.04,48,4474,False,Socofy,rouge,Unknown,1349096,SKUA18891
shoes,Mocassins,47.48,94.96,50,15,False,Unknown,Blue,Black,1695705,SKUF40804
shoes,Escarpins,41.02,74.89,45,304,False,Unknown,Blue,Black,1656280,SKUE74378
shoes,Derbies & Mocassins,27.72,53.65,48,235,False,Unknown,Gray,Light Pink,1645232,SKUE41989
shoes,Bottes & Chaussures montantes,45.51,119.98,62,959,False, Menico,Yellow,Khaki,1579305,SKUD61293
shoes,Chaussures de ville,73.61,149.99,51,303,False,Unknown,Noir,café,1400341,SKUA97667
shoes,Flat & Loafers,23.29,46.0,49,86,False,Unknown,White,Black,1680063,SKUF11666
shoes,Sandales,31.19,94.31,67,90,False,Unknown,Noir,marron,1509264,SKUC58366
shoes,Bottes & Bottines,126.09,165.68,24,10146,False,Socofy,vert,marron,1212017,SKU786737
shoes,Baskets,26.03,57.84,55,27,False,Unknown,Green,Black,1702632,SKUF56101
shoes,Chaussures de ville,38.96,82.28,53,568,False,Unknown,Noir,marron,1431940,SKUB42214
shoes,Bottes & Chaussures montantes,62.45,142.19,56,29,False,Unknown,Black,Green,1614149,SKUE15720
shoes,Bottes & Bottines,59.99,152.34,61,7862,False,Socofy,kaki,Noir,1202367,SKU765811
shoes,Slipper,13.24,25.48,48,42,False,Unknown,White,Black,1703522,SKUF52197
shoes,Sandals,33.18,72.01,54,81,False,Unknown,Pink,Khaki,1660904,SKUE67146
shoes,Sandales & Mules,39.99,83.13,52,75,False,Socofy,Noir,blanc,1674544,SKUF00257
shoes,Sandales & Mules,29.99,59.99,50,344,False,Unknown,marron,Unknown,1460213,SKUB87413
shoes,Baskets,49.34,99.73,51,93,False,Unknown,White,Black,1570429,SKUD54243
shoes,Chaussons,15.01,46.65,68,47,False,Unknown,Coffee,Black White,1672047,SKUF04141
shoes,Sandales & Mules,35.06,60.08,42,274,False,Lostisy,Blue,Black,1518152,SKUB44710
shoes,Baskets,57.2,127.11,55,39,False,Unknown,Yellow,Red,1686151,SKUF21325
shoes,Bottes & Bottines,46.01,79.19,42,156,False,Unknown,Black,Gray,1615412,SKUE19888
shoes,Escarpins,49.99,149.83,67,703,False,Socofy,Orange,Red,1565878,SKUD42366
shoes,Sandales,42.54,93.76,55,42,False,Unknown,Black,Brown,1656591,SKUE74700
shoes,Derbies & Mocassins,19.99,39.99,50,93,False,Unknown,Black,Purple,1663016,SKUE91006
shoes,Escarpins,69.99,175.06,60,1904,False,Socofy,Coffee,Black,1540523,SKUC97332
shoes,Bottes & Bottines,69.99,188.12,63,602,False,Socofy,camel,Unknown,1565880,SKUD26599
shoes,Escarpins,35.99,114.59,69,2022,False,Socofy,Noir,Beige,1296171,SKU953021
shoes,Baskets,19.62,53.29,63,348,False,Unknown,Black,White,1577777,SKUD57195
shoes,Baskets,35.71,77.65,54,16,False,Unknown,Yellow,Red,1703097,SKUF55825
shoes,Flat & Loafers,24.99,52.14,52,115,False,Unknown,Red,Black,1673533,SKUF11015
shoes,Baskets,47.95,104.23,54,35,False,Unknown,Blue,Black,1675069,SKUF13727
shoes,Sandales & Mules,29.99,59.99,50,2498,False,Unknown,Noir,Unknown,1438083,SKUB39044
shoes,Sandales,51.83,115.23,55,49,False,Unknown,Brown,Black,1681305,SKUF23762
shoes,Sandales,32.58,73.97,56,917,False,Unknown,Bleu foncé,marron,1132882,SKU585585
